,0 AC,1 AC,10 AC,11 AC,2 AC,3 AC,4 AC,5 AC,6 AC,7 AC,8 AC,9 AC
332,5085.57574813849,5305.430036934102,9884.608036782935,10643.808762382208,3275.6069298417997,4013.774634324439,38272.13854465287,3324.0391006208215,26746.688239670406,23396.40873325536,7790.586031188422,11209.850613751154
333,4943.363656522785,5486.79701800944,9470.676818656184,10277.922890818205,3294.196007656063,3922.992068557703,34494.745463979176,3263.7889002093234,27589.89302419311,22441.475037904864,7529.30010307399,10988.67024461846
334,4896.9410359210115,6045.83948888219,9153.56746501805,10287.922086393799,3179.7519175033417,4036.120458970239,29271.13045817788,3380.5498024336503,28212.24692890975,21724.52332352408,8113.441706976465,10983.422084980086
335,4885.583885627298,5735.842645412533,8609.396096477176,10036.73818964259,3122.398755331341,3925.7427451322446,22970.791942709173,3258.4580794370495,28046.6087690552,24542.24614617315,7801.852984567646,10762.311683294678
336,5478.265931424356,6025.585794783101,8439.654781187977,10618.743035089268,3256.1107636349157,4213.589888388719,19607.812494315625,3212.9699218833275,27709.52058408806,24024.716895991223,7769.124905707859,10620.803039548826
337,5243.610993598528,5850.41263575254,8256.801309222781,10543.221339500891,3202.9621219659834,4166.857821913151,18895.698363049807,3139.5203452455044,26875.517919557275,22184.533035622382,7593.988753551499,10533.93795633794
338,4851.361542231565,5483.058362825079,8091.465694990562,10307.622746754574,3146.8158253642914,4034.408888118787,18138.88385503813,2943.2419925516265,25964.99236246211,21734.187865125372,7105.7121785828385,10378.470186632814
339,4560.621328532486,5232.384755482082,8085.075651286984,10312.516259505626,3114.075272855635,4043.857521288895,17790.88423912314,2815.7949833646435,25473.405426051693,19394.6871614689,6731.098478680115,10371.674339491672
340,4109.377393217298,5252.2443279879735,8192.461601602405,10730.720865071567,3268.5255819843414,4305.527959009723,17758.192107883315,2642.2806821886447,26173.73518964723,17044.311400639628,6682.174675948114,10687.430647152632
341,4054.7560040770577,5460.455299145078,8798.782857437687,11467.337088386053,3536.4698545625156,4567.194473285472,17888.79309867013,2601.0337563776575,29307.78353005297,15448.240528117698,6975.301246863933,11423.143010349067
342,4541.971394780698,5803.578537280135,10603.603681062848,12129.448041110001,3858.773190149582,4677.812900087872,19772.176846713843,2980.647824961137,31939.589847741863,13831.810683136262,8015.104541116452,12159.40306840212
343,5131.06872112219,5941.71208060051,11575.782731918902,12344.565263471039,4036.566829972094,4690.414303282451,22488.270700978137,3387.0542464042264,32854.47430378057,14913.776793515492,8712.666754073634,12402.98289160468
344,5688.721176905158,6236.656277284835,12120.737949789398,12680.08553460957,4080.052960707911,4798.307817634898,31444.446951666043,3629.721595605133,33035.61077098992,17430.216450638625,9391.912002512934,12533.861584006861
345,5902.413245188652,6286.524446285893,12310.55275069173,12847.363656154766,4121.755286069561,4794.759653774442,32127.818083898932,3665.2055684973448,32682.05563445829,21206.574618096536,9604.675617440647,12516.612674197706
346,6039.029168824774,6338.631224737488,12268.530330002455,12878.83197459936,4072.849026043976,4816.0214207672225,31310.856675592815,3730.639491285455,32596.814944006826,22280.211193880397,9699.881548471583,12440.027130408012
347,6121.284738773943,6256.880043170367,12384.26131545925,12801.251316925109,3950.375720012693,4824.050105706965,33382.778137342844,3713.2136181285687,32500.434845144096,22952.582823017066,9638.719516004077,12338.389124260402
348,6037.553233351238,6247.036928426172,12434.562800625057,12727.42086134841,3922.706418845277,4814.820026397037,38222.47951409042,3663.3702625052124,31924.09154038705,23035.710134222867,9639.320937817705,12271.068319473798
349,5864.631216372573,6196.928089704256,12440.884096275664,12702.557082967318,3832.0367531271377,4820.287262723677,39550.57902947817,3689.96222330044,31347.263913525167,23095.733748389277,9590.317214989145,12227.673893942032
350,5677.912409631441,6019.401966842843,12235.24371704938,12632.946697646408,3767.959939023181,4776.1630877733905,29729.833889934274,3573.1364324275432,30752.032046679447,23088.20511685453,9293.022684037267,12142.710283093746
351,5634.346653923563,6045.989170539224,12124.569406765993,12811.171772221385,3799.5156005358454,4814.859324738116,29506.808453957266,3529.972626600691,30923.48207179205,21709.360066736208,9443.832364537411,12173.895898167928
352,5669.671565515259,6312.20862421144,12476.640393307005,12807.698789618355,3967.3528565275064,4903.727505242914,29090.031804566857,3633.304184946217,32385.650506297523,21788.538897471502,9770.145924087656,12134.337165501984
353,5923.686606446419,6427.009699803532,12462.400479951752,12549.921624997549,4154.394376675877,4917.269135869076,29881.23464100301,3862.961948858034,34151.48890053634,22305.68026420209,9523.366847889542,12031.718600542661
354,6333.1591392243035,6473.22905733538,12347.733215324422,12356.068284634119,4057.413209017368,4951.0730809475135,36846.73369432373,3884.3204703829983,33636.6545030937,23971.76024258115,9454.644764837942,11995.574251096805
355,6358.81016799379,6202.372048580868,12364.105852029814,11950.459072683712,3830.9817736842647,4738.997224768106,39135.13702989943,3732.7406183411267,31840.78813835494,26626.659725916426,9020.415653136486,11816.373559439207
356,6186.953786154748,5974.447216518037,12036.89584908929,11518.859876512453,3679.2889031505356,4476.983798586941,37784.28243228845,3612.560597321035,30397.50826593814,26337.5569885089,8662.82189831978,11585.545833124286
357,5911.010484898815,6131.291449751993,11184.28593102199,11013.894316506474,3562.3653096190187,4302.876425512806,28254.058287657634,3500.3534443713606,31290.1139051543,25218.75337189154,8236.403841776859,11218.835729362328
