,0 AC,1 AC,10 AC,11 AC,2 AC,3 AC,4 AC,5 AC,6 AC,7 AC,8 AC,9 AC
125,4833.893296705031,4962.029172719261,6741.842048341974,8371.854316438872,3146.0020515302485,4379.834279298365,19146.298662811987,2559.3421700406157,29555.756447729953,15633.178200857448,6265.104095752932,9331.72099303766
126,5022.538914891028,5161.888317737811,6983.956956010959,8776.71404253891,3279.4456713579834,4530.673168710864,23776.570281319233,2637.6920164048342,30152.925602995023,13521.67962949211,7094.9152115411325,9743.384756457974
127,5277.176261103417,5259.626144749502,7190.160455197389,8992.003736680754,3431.0742348007016,4618.678243988494,33968.2298032604,2801.5449162939585,31311.424077767166,13200.610248706265,7801.970187122963,10128.60549827965
128,5505.241324961117,5557.028011971268,7690.000809871981,9348.641081440277,3468.7771550382176,4870.791619636078,44921.516709366384,3073.354341655533,32439.894582039364,14053.542750937444,8583.326426678026,10521.647533910516
129,5600.084392403296,5601.8065884438465,8311.132119948465,9575.772028257672,3472.5887932947167,4931.744084599386,46517.15967768254,3217.703208979986,32825.899299595134,17211.869838277944,8847.589414287888,10727.288088580694
130,5659.708552476078,5702.63860889654,8592.772328345405,9682.254398683865,3581.1224634525915,4918.206051365193,44211.22966125097,3301.468221790887,32923.24804266754,18837.626153040117,9018.826532512281,10780.984229411255
131,5703.984371222665,5646.238911185471,8707.862147694032,9690.639489661206,3519.384911847105,4920.829316099074,47805.00537031264,3292.242365490109,33489.90490532783,20461.839686913245,8939.25331182917,10744.06973175137
132,5682.896677350211,5629.264911037774,8697.491011640277,9685.178788882498,3532.658755668917,4927.010652174986,53424.09956839327,3246.0123108231664,32439.410259934524,21173.193634649822,8937.6902419905,10723.301908563182
133,5620.4262444732485,5582.781527521911,8717.783374273,9730.199069765298,3494.4756604776144,4901.178988861349,43192.38607329261,3207.2086505598913,31316.267298815546,21614.140257866173,8894.850187412634,10738.100806313254
134,5573.645097270536,5411.398626997708,8447.813066329272,9789.329763636546,3475.014760939294,4870.59543988896,38948.381401894614,3101.768088314907,30313.72054180119,21944.001884234218,8617.45018520097,10740.229778904579
135,5567.96834148148,5430.323094546823,8446.733902523118,10027.265684546926,3544.842089143676,4914.16555073053,42075.00353434805,3113.8607923036634,29919.966670568017,20642.694221371148,8867.04606397021,10875.324910743791
136,5598.449730059156,5682.3648475603,8945.127952724648,10175.264395527278,3659.0235504846873,4985.182492348002,39993.57645739552,3239.41085914595,31290.59822725914,20667.45206089009,9443.003928484928,10916.84849046755
137,5702.963520068594,5837.596400484154,8920.68041181657,10062.29776025443,3808.650740287922,4920.952064495021,39193.34253573146,3477.220084702677,32138.64623283022,20919.952983537733,9278.646746913273,10841.187561967507
138,5829.170577568281,5966.470700219638,8916.817144384371,9997.569035724007,3725.485630059268,4962.439784660953,41021.42805399039,3589.6965662918437,30880.861726566316,22659.003395703305,9292.686928414447,10794.863955285931
139,5844.831643135654,5790.3929574439235,8836.45492792788,9730.092116966573,3564.303364185388,4900.015043114969,38740.65570797383,3451.631241750443,29777.09164964085,25616.28425691508,8876.677646621385,10624.240395811938
140,5851.265293690788,5589.593933667787,8598.147395781276,9489.263291130392,3505.282324505895,4751.285742254516,38235.273398707825,3353.225206065369,28859.785583077955,25462.796842591822,8507.029241605493,10463.817874322925
141,5801.035584676589,5782.251556160219,8120.347496912639,9220.241535242418,3517.0525459579476,4675.534765750776,34542.266738611856,3306.7263163784614,29903.015396898692,24428.217378584723,8077.631048678372,10228.961721967922
