name,scn_name,bus,carrier,e_nom,e_nom_max,e_initial,capital_cost,e_nom_opt
72757 central_heat_store,eGon2035,72757,central_heat_store,577.0456985647677,inf,289.3214858278501,0.8423579405387989,577.0456985647677
72758 central_heat_store,eGon2035,72758,central_heat_store,558.9840964793333,inf,271.25114933527885,0.842357940538799,558.9840964793333
72759 central_heat_store,eGon2035,72759,central_heat_store,576.6773181399951,inf,288.9200794150593,0.842357940538799,576.6773181399951
72760 central_heat_store,eGon2035,72760,central_heat_store,648.6611971334831,inf,354.86230397820657,0.8423579405387988,648.6611971334831
72761 central_heat_store,eGon2035,72761,central_heat_store,779.6752585295999,inf,491.65560399556836,0.8423579405387989,779.6752585295999
72762 central_heat_store,eGon2035,72762,central_heat_store,758.1325197433886,inf,474.1526303543035,0.8423579405387989,758.1325197433886
72763 central_heat_store,eGon2035,72763,central_heat_store,674.5520732122118,inf,386.57368807700504,0.8423579405387988,674.5520732122118
72764 central_heat_store,eGon2035,72764,central_heat_store,586.8581139085541,inf,298.95239181616114,0.8423579405387989,586.8581139085541
72765 central_heat_store,eGon2035,72765,central_heat_store,577.951467756385,inf,290.50188606546453,0.842357940538799,577.951467756385
72766 central_heat_store,eGon2035,72766,central_heat_store,628.3166731031646,inf,339.33043314483865,0.842357940538799,628.3166731031646
72767 central_heat_store,eGon2035,72767,central_heat_store,953.9293301728903,inf,663.4121043291186,0.842357940538799,953.9293301728903
72768 central_heat_store,eGon2035,72768,central_heat_store,558.9868463790513,inf,271.1785003185563,0.8423579405387989,558.9868463790513
72769 central_heat_store,eGon2035,72769,central_heat_store,562.9839600156222,inf,275.67307627407257,0.842357940538799,562.9839600156222
72770 central_heat_store,eGon2035,72770,central_heat_store,559.6119863050085,inf,275.5603844168143,0.842357940538799,559.6119863050085
72771 central_heat_store,eGon2035,72771,central_heat_store,588.3940827869156,inf,300.4455100121167,0.8423579405387989,588.3940827869156
72772 central_heat_store,eGon2035,72772,central_heat_store,764.2459451143013,inf,274.6990141365291,0.8423579405387988,764.2459451143013
72773 central_heat_store,eGon2035,72773,central_heat_store,695.1615857192318,inf,408.42542170879307,0.8423579405387989,695.1615857192318
72774 central_heat_store,eGon2035,72774,central_heat_store,564.0836203484411,inf,277.11388788442804,0.8423579405387989,564.0836203484411
72775 central_heat_store,eGon2035,72775,central_heat_store,758.5493071140622,inf,470.84771896642906,0.8423579405387989,758.5493071140622
72776 central_heat_store,eGon2035,72776,central_heat_store,581.336250496253,inf,293.17579875651,0.8423579405387989,581.336250496253
72777 central_heat_store,eGon2035,72777,central_heat_store,667.9724489995597,inf,374.8896733786569,0.8423579405387989,667.9724489995597
72778 central_heat_store,eGon2035,72778,central_heat_store,558.926006281477,inf,270.988491431639,0.8423579405387989,558.926006281477
72779 central_heat_store,eGon2035,72779,central_heat_store,631.711746274339,inf,343.8052839574229,0.8423579405387989,631.711746274339
72780 central_heat_store,eGon2035,72780,central_heat_store,578.8145932947001,inf,290.8600108158477,0.8423579405387989,578.8145932947001
72781 central_heat_store,eGon2035,72781,central_heat_store,558.8856887460272,inf,271.09301400985447,0.8423579405387989,558.8856887460272
72782 central_heat_store,eGon2035,72782,central_heat_store,795.3641737822285,inf,507.3722529519592,0.8423579405387989,795.3641737822285
72783 central_heat_store,eGon2035,72783,central_heat_store,602.0829390287143,inf,296.7398033143048,0.8423579405387989,602.0829390287143
72784 central_heat_store,eGon2035,72784,central_heat_store,563.3796800648952,inf,278.36667364240515,0.8423579405387989,563.3796800648952
72785 central_heat_store,eGon2035,72785,central_heat_store,560.5764132592909,inf,272.2899971612665,0.8423579405387989,560.5764132592909
72786 central_heat_store,eGon2035,72786,central_heat_store,648.9020198829684,inf,359.83450420794975,0.8423579405387989,648.9020198829684
72787 central_heat_store,eGon2035,72787,central_heat_store,631.2188459417014,inf,343.3020704646229,0.8423579405387989,631.2188459417014
72788 central_heat_store,eGon2035,72788,central_heat_store,558.9249171201145,inf,270.67208757604186,0.842357940538799,558.9249171201145
