name,scn_name,bus,carrier,e_nom,e_nom_extendable,e_nom_max,e_initial,e_cyclic,capital_cost,e_nom_opt
71591 central_heat_store,eGon2035,71591,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1352.1549634565183
71592 central_heat_store,eGon2035,71592,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1244.8348837606532
71593 central_heat_store,eGon2035,71593,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1250.5235659555904
71594 central_heat_store,eGon2035,71594,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1270.1437781624722
71595 central_heat_store,eGon2035,71595,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1265.4319061143544
71596 central_heat_store,eGon2035,71596,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.4965947370642
71597 central_heat_store,eGon2035,71597,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1308.5529907703892
71598 central_heat_store,eGon2035,71598,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1287.6145640269183
71599 central_heat_store,eGon2035,71599,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.1362320116966
71600 central_heat_store,eGon2035,71600,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.0501615288808
71601 central_heat_store,eGon2035,71601,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1490.6411020065016
71602 central_heat_store,eGon2035,71602,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1315.563036841694
71603 central_heat_store,eGon2035,71603,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1248.8914556163252
71604 central_heat_store,eGon2035,71604,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.160154876447
71605 central_heat_store,eGon2035,71605,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.1399570169458
71606 central_heat_store,eGon2035,71606,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1297.249745040368
71607 central_heat_store,eGon2035,71607,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,2707.993258936042
71608 central_heat_store,eGon2035,71608,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1271.6974861580325
71609 central_heat_store,eGon2035,71609,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.7477134324913
